Data,ACP,ALE,ALR,CCC,CDR,CPS,DNP,JSW,KGH,LPP,LTS,OPL,PEO,PGE,PGN,PKN,PKO,PZU,SPL,TPE
2013-03-15,28.8,,57.246,72.086,7.4942,16.389,,87.852,140.83,5375.87,35.618,5.4568,107.35,14.942,4.879,43.119,31.266,25.232,223.6,3.9856
2013-03-18,28.422,,57.002,72.086,7.4942,15.962,,87.534,137.84,5528.1,35.2,5.5129,104.67,14.566,4.9037,42.922,31.096,24.783,218.78,3.9766
2013-03-19,27.903,,54.515,70.238,7.249,15.642,,87.215,132.61,5292.12,35.037,5.3444,103.29,14.306,4.8874,42.922,30.72,24.802,214.62,4.0031
2013-03-20,27.135,,55.779,70.238,7.1312,15.378,,86.533,135.36,5359.68,35.331,5.3845,102.11,14.14,4.8378,42.922,30.782,24.965,212.53,3.9324
2013-03-21,26.881,,55.371,69.729,6.9841,15.479,,85.804,132.03,5280.7,34.512,5.4568,102.63,13.963,4.8295,41.821,30.542,24.806,212.13,3.9414
2013-03-22,26.304,,54.637,69.314,6.8468,14.687,,84.757,131.7,5290.23,33.989,5.4167,100.67,13.889,4.7802,41.072,30.139,24.625,208.78,3.8707
2013-03-25,26.24,,54.311,67.465,6.8076,14.75,,82.845,127.3,5280.7,33.48,5.3444,101.66,13.378,4.5823,39.97,30.434,24.352,210.45,3.8088
2013-03-26,25.882,,54.229,66.08,6.7193,14.668,,84.21,127.05,5328.29,33.572,5.1679,102.96,13.645,4.5577,40.167,30.836,24.813,208.78,3.7999
2013-03-27,26.463,,56.268,66.08,6.7193,14.842,,85.03,130.61,5423.42,33.898,5.1358,102.7,14.181,4.6154,42.292,31.006,24.693,209.54,3.8618
2013-03-28,26.881,,56.676,65.433,6.7389,15.479,,85.03,131.02,5375.87,33.489,5.3524,102.63,14.005,4.5577,40.481,30.854,24.535,209.62,3.7823
2013-04-02,27.391,,56.064,62.935,6.5917,15.569,,83.756,130.44,5613.73,33.94,5.3765,103.42,13.696,4.5329,40.402,30.944,24.649,210.79,3.8618
2013-04-03,26.541,,56.594,62.382,6.4054,15.414,,79.932,129.53,5437.71,32.409,5.1599,101.33,13.88,4.3433,39.182,30.765,24.23,214.62,3.7557
2013-04-04,26.387,,56.268,63.722,6.3759,15.297,,81.207,132.86,5475.76,33.471,5.2721,101.01,13.804,4.4174,39.23,30.64,24.158,220.03,3.7382
2013-04-05,26.95,,56.879,64.693,6.68,14.113,,79.659,132.52,5487.18,32.686,5.1519,99.375,14.214,4.4174,39.378,31.067,24.285,223.77,3.6939
2013-04-08,26.881,,56.676,66.54,6.7684,14.568,,79.659,130.19,5519.05,32.179,5.0636,100.93,14.273,4.3682,39.378,30.944,24.595,223.35,3.7027
2013-04-09,26.796,,55.86,68.343,6.6016,14.914,,80.432,130.53,5594.7,33.219,5.0556,102.7,14.038,4.4339,39.458,31.077,24.553,222.93,3.7116
2013-04-10,26.944,,55.452,67.465,6.7684,14.95,,79.204,135.1,5686.05,33.161,5.0154,104.67,13.972,4.4752,40.283,30.944,24.79,222.93,3.7557
2013-04-11,27.206,,55.86,66.771,6.788,15.533,,81.207,138.59,5718.4,33.489,5.0876,105.58,14.223,4.5823,40.562,31.238,25.476,223.77,3.7911
2013-04-12,27.52,,55.656,66.403,6.788,15.889,,80.66,134.35,5801.16,33.572,5.3204,103.74,14.14,4.6648,40.519,30.863,25.712,224.51,3.7911
2013-04-15,27.327,,55.461,66.54,6.7487,15.533,,80.478,126.17,5804.02,33.514,5.3444,101.92,13.998,4.5658,39.537,30.63,25.252,223.84,3.685
2013-04-17,27.518,,55.452,65.524,6.6212,15.023,,79.614,116.91,5794.99,33.448,5.3765,100.03,13.731,4.6236,39.378,30.542,24.959,223.51,3.4555
2013-04-18,27.583,,54.392,64.693,6.5329,15.479,,75.562,116.41,5713.73,32.425,5.224,100.03,13.588,4.4916,38.15,29.746,24.656,221.86,3.4465
2013-04-19,27.52,,54.637,65.617,6.5329,15.023,,75.335,118.5,5708.87,32.441,5.3364,101.26,13.596,4.4257,37.41,30.309,24.677,220.43,3.4553
2013-04-22,27.691,,54.637,67.002,6.523,14.787,,75.198,120.97,5702.22,32.056,5.3364,100.29,13.554,4.4174,37.41,29.873,24.904,215.44,3.4641
2013-04-23,26.913,,54.433,65.588,6.4348,15.114,,79.113,117.08,5570.92,31.572,5.3685,101.86,13.353,4.401,37.496,29.648,25.129,212.13,3.5171
2013-04-24,27.385,,54.718,66.06,6.5917,15.178,,76.473,119.15,5537.6,31.933,5.3604,101.33,13.512,4.3764,39.142,29.47,25.065,223.69,3.526
2013-04-25,27.008,,54.637,65.617,6.6702,15.114,,76.846,121.23,5518.59,31.77,5.3685,98.849,13.621,4.5246,38.779,29.301,25.241,223.35,3.6762
2013-04-26,27.006,,55.289,65.607,7.043,15.159,,75.981,122.13,5851.6,31.728,5.3444,100.03,13.546,4.4504,38.354,29.22,25.749,220.43,3.632
2013-04-29,27.199,,56.553,65.708,7.2588,15.205,,74.652,120.06,6041.9,31.728,5.3845,99.375,13.814,4.3682,38.668,29.291,26.144,222.66,3.6585
2013-04-30,27.429,,57.899,67.465,7.3961,15.224,,76.015,122.89,6089.47,31.09,5.6454,99.046,13.731,4.4021,38.594,29.38,26.447,225.24,3.7241
2013-05-02,26.716,,56.757,66.263,7.2686,15.033,,73.741,118.99,6137.04,31.523,5.9624,96.951,13.93,4.5246,37.017,29.291,26.875,226.09,3.6685
2013-05-06,27.743,,56.831,67.465,7.1116,15.097,,74.379,121.52,6232.17,31.933,6.0506,98.003,14.19,4.6564,37.205,29.916,27.315,226.95,3.6675
2013-05-07,27.673,,56.635,67.465,7.553,15.397,,73.741,122.13,6315.92,32.671,5.858,98.426,14.257,4.5658,37.929,30.363,27.207,228.14,3.6778
2013-05-08,27.363,,56.667,68.388,7.5629,15.342,,72.103,123.73,6327.34,32.662,5.9382,101.26,14.24,4.6976,38.52,30.184,27.389,228.83,3.6871
2013-05-09,27.518,,59.122,67.825,7.6511,15.569,,72.194,122.06,6470.07,32.678,6.0585,98.482,13.93,4.7719,38.354,29.47,27.297,228.83,3.7056
2013-05-10,27.775,,60.304,68.388,7.661,16.161,,71.738,121.27,6670.83,31.77,6.0585,98.52,14.065,4.6813,38.056,29.63,27.207,228.83,3.7241
2013-05-13,28.157,,59.693,70.977,7.553,16.37,,70.828,121.23,6755.51,32.016,6.187,100.67,14.055,4.7059,38.433,30.05,27.207,228.66,3.7027
2013-05-14,29.439,,60.06,71.625,7.5433,16.708,,73.186,120.82,6783.1,32.343,6.4197,103.22,14.265,4.8459,38.985,30.675,26.861,229.52,3.7646
2013-05-15,30.463,,61.161,71.724,7.3863,17.482,,72.831,119.41,6564.26,33.12,6.3475,104.59,14.306,4.8955,40.324,31.211,26.767,229.52,3.7734
2013-05-16,29.323,,65.238,72.086,7.4255,16.744,,72.694,116.65,6470.07,33.653,6.2592,105.35,14.624,4.8874,40.324,30.81,26.326,230.42,3.7911
2013-05-17,27.808,,64.749,70.423,7.5334,17.418,,74.078,117.08,6360.65,33.587,6.2432,104.96,14.475,4.8709,40.646,30.407,26.344,229.52,3.8168
2013-05-20,28.11,,65.483,71.301,7.8473,17.3,,73.513,114.58,6584.24,33.161,6.2511,104.76,14.055,4.8378,40.716,30.096,26.271,229.52,3.7911
2013-05-21,27.842,,66.054,72.27,7.7983,16.717,,71.01,117.42,6646.09,32.425,6.1389,103.94,14.048,4.8212,40.007,30.096,26.75,233.38,3.7241
2013-05-22,27.984,,68.5,74.397,7.916,16.598,,66.095,119.98,6465.3,32.507,6.0585,103.71,14.165,4.9037,40.481,30.005,26.598,239.79,3.7519
2013-05-23,27.788,,68.337,75.784,7.916,16.316,,66.54,116.41,6279.77,31.851,6.0987,104.99,13.737,5.0273,40.049,30.096,26.484,232.98,3.6964
2013-05-24,27.848,,67.685,76.244,8.2397,16.525,,67.004,117.74,6232.17,32.645,6.2592,105.9,13.804,5.0521,40.562,30.096,26.806,238.94,3.7427
2013-05-27,28.213,,67.277,75.338,8.3868,17.437,,69.189,121.06,6422.48,33.439,6.4117,108.12,14.349,5.1923,42.916,30.782,27.207,241.49,3.8538
2013-05-28,28.482,,68.5,75.311,8.4555,16.835,,70.009,123.93,6498.59,34.594,6.4117,108.84,14.558,5.2334,42.434,30.729,27.203,242.74,3.8352
2013-05-29,29.015,,68.492,73.471,8.6223,16.763,,69.735,124.22,6434.85,34.741,6.5376,108.2,14.759,5.1007,41.775,30.944,27.146,243.22,3.9094
2013-05-31,28.643,,68.337,72.914,8.6223,16.516,,73.043,123.14,6403.45,35.183,6.5291,108.68,15.141,5.0838,41.743,31.085,27.935,250.07,4.0206
2013-06-03,28.907,,67.994,72.086,8.4849,16.581,,68.807,120.82,6470.07,34.611,6.3154,107.22,14.884,5.0768,41.386,30.453,27.449,244.93,3.9465
2013-06-04,28.616,,70.131,74.858,8.583,16.708,,69.662,122.06,6660.36,34.799,6.2974,109.18,15.067,5.2334,41.939,31.067,26.873,249.64,3.9465
2013-06-05,28.178,,72.17,77.17,8.5045,16.99,,71.192,122.89,6777.38,34.619,6.3404,107.93,15.395,5.25,42.372,30.595,26.793,249.89,3.9742
2013-06-06,28.65,,72.121,74.858,8.5242,17.0,,71.42,122.27,6695.75,34.389,6.4175,108.33,14.675,5.2253,41.538,30.792,26.689,248.36,3.9557
2013-06-07,29.445,,71.762,74.441,8.583,17.3,,71.92,126.22,6755.51,34.881,6.4519,109.5,14.733,5.3241,42.521,32.06,26.811,250.07,4.0113
2013-06-10,29.163,,74.208,74.304,8.7792,17.2,,72.74,127.05,6745.98,35.618,6.5,112.11,15.05,5.2582,42.687,32.827,26.193,255.2,4.0391
2013-06-11,29.189,,73.801,73.934,8.8184,17.665,,71.92,124.5,6808.79,35.125,6.5033,110.49,14.892,5.2253,42.246,32.507,26.295,252.17,4.0113
2013-06-12,29.392,,73.148,74.545,9.3384,17.782,,71.602,125.79,6841.14,34.881,6.5482,110.49,14.558,5.0768,42.166,32.523,26.66,253.24,4.0761
2013-06-13,29.595,,70.661,76.705,9.1421,17.345,,71.192,125.46,6689.14,34.119,6.5321,108.66,14.716,5.0603,41.386,33.31,26.66,250.07,3.9928
2013-06-14,29.392,,73.295,75.784,9.3187,17.709,,70.928,128.46,6750.73,33.572,6.5376,110.36,14.809,5.1099,41.506,32.907,26.478,251.09,3.965
2013-06-17,29.485,,73.629,77.631,9.3089,17.883,,71.829,126.43,6791.61,33.08,6.4605,109.31,14.657,5.0273,41.662,32.238,26.62,252.65,4.0576
2013-06-18,29.682,,76.573,79.664,9.1716,18.32,,71.374,126.22,6774.55,32.777,6.5376,109.74,14.716,5.0273,40.562,32.15,26.484,253.49,3.9928
2013-06-19,30.012,,76.655,82.16,8.789,18.082,,71.192,117.5,6755.55,32.792,6.5376,107.33,14.977,5.1676,39.435,32.166,26.356,256.06,4.0021
2013-06-20,28.327,,73.964,78.833,8.3868,17.937,,70.1,107.53,6566.15,30.55,6.5119,105.57,14.726,4.9945,37.41,30.434,25.02,255.9,3.6129
2013-06-21,29.662,,73.393,80.118,8.3476,17.3,,65.456,102.13,6567.12,29.076,6.0143,101.71,14.214,4.739,35.834,30.417,24.472,253.75,3.7612
2013-06-24,29.493,,72.333,79.664,8.4947,17.3,,63.636,101.22,6570.01,29.068,6.203,100.82,13.897,4.7966,36.07,30.899,24.467,251.78,3.8909
2013-06-25,29.662,,71.118,81.42,8.8282,17.3,,59.63,102.13,6660.26,29.486,6.3575,100.89,13.604,4.8144,36.464,31.345,24.837,246.14,3.7983
2013-06-26,29.001,,70.376,83.914,8.9263,17.117,,57.172,100.89,6546.17,29.37,6.4862,102.19,13.386,4.7719,36.387,31.613,25.02,244.03,3.9465
2013-06-27,27.801,,69.307,80.312,9.0146,16.927,,54.623,98.653,6203.65,27.675,6.4776,99.103,12.298,4.5329,35.048,31.211,24.23,237.22,3.8446
2013-06-28,28.704,,72.985,78.556,9.0735,16.89,,58.383,100.48,6232.17,29.394,6.5634,103.22,12.884,4.7802,36.702,31.792,24.881,239.79,3.9928
2013-07-01,28.429,,73.393,80.006,9.0245,17.846,,60.085,104.45,6370.16,30.091,6.4605,100.57,12.742,4.8295,37.559,30.934,24.613,239.19,4.0113
2013-07-02,29.527,,72.985,80.032,8.8184,18.209,,60.708,105.45,6703.17,31.032,6.5634,103.22,12.9,5.0669,37.966,31.077,25.506,246.64,4.0854
2013-07-03,30.463,,71.354,77.631,8.7988,18.119,,62.469,105.05,6612.78,30.55,6.5806,100.47,12.799,4.9912,37.61,30.273,25.744,243.22,4.0113
2013-07-04,29.951,,70.539,78.556,9.0245,18.209,,60.358,107.95,6688.81,30.909,6.6406,100.28,13.019,5.0331,37.723,31.149,26.265,243.81,3.9835
2013-07-05,28.763,,68.5,79.294,8.9263,18.301,,59.539,103.8,6612.78,30.524,6.632,98.614,12.894,5.151,36.111,30.81,25.927,241.59,3.9557
2013-07-08,28.988,,69.682,78.139,8.9166,17.8,,58.72,103.38,6498.64,30.099,6.5205,97.722,12.298,4.9827,35.44,30.916,25.506,232.69,3.9279
2013-07-09,28.988,,70.865,77.353,8.8773,17.3,,57.366,101.3,6262.64,30.295,6.6063,97.618,12.19,5.0669,36.202,30.542,25.339,239.79,3.9372
2013-07-10,29.857,,70.946,77.631,8.8577,18.573,,58.802,102.47,6184.62,31.523,6.7778,99.272,12.474,5.1258,37.0,31.256,25.536,249.64,3.9928
2013-07-11,29.999,,70.946,80.404,9.2108,19.23,,59.967,105.82,6342.57,31.925,6.8036,102.5,12.549,5.1762,37.685,31.479,26.144,250.5,4.0206
2013-07-12,30.707,,72.292,80.173,9.1421,19.348,,61.371,107.9,6385.38,32.098,6.838,104.6,12.131,5.1594,38.365,32.104,26.496,251.48,4.0206
2013-07-15,30.201,,71.762,79.94,9.1127,19.303,,60.832,108.8,6374.91,32.098,6.7778,106.26,12.047,5.1343,38.206,32.327,26.326,252.65,3.9835
2013-07-16,30.996,,70.539,80.126,9.0245,19.03,,59.724,105.73,6374.91,30.59,6.8122,107.09,12.24,5.151,38.09,32.507,26.295,255.13,4.0021
2013-07-17,30.97,,71.762,80.866,9.0245,19.667,,59.269,102.92,6184.77,30.328,6.8979,107.36,12.588,5.1762,38.35,32.507,26.473,260.25,4.0021
2013-07-18,30.808,,71.036,82.252,9.1519,20.031,,59.868,102.02,6270.25,30.091,6.8637,106.67,12.549,5.1343,39.301,32.684,25.93,257.01,3.9094
2013-07-19,30.672,,71.925,82.252,9.4168,19.94,,59.667,103.75,6203.65,30.729,6.9066,109.43,12.609,5.1258,38.641,32.855,26.295,259.5,3.9465
2013-07-22,31.873,,70.131,81.438,9.3089,19.667,,58.815,104.45,6241.7,30.254,6.8637,109.9,12.593,4.9827,37.016,33.034,26.963,257.01,3.8909
2013-07-23,31.603,,71.354,83.546,9.4168,20.322,,60.083,106.09,6491.46,29.313,6.8637,110.78,12.7,5.0499,36.803,33.034,27.322,259.57,3.8909
2013-07-24,31.212,,71.313,85.024,9.3677,20.395,,60.263,106.09,6470.07,29.969,6.8122,111.63,12.718,5.1847,37.339,32.283,27.267,258.03,3.9835
2013-07-25,31.009,,70.922,86.504,9.3776,19.94,,60.311,103.75,6517.63,29.558,6.6664,110.17,12.666,5.2183,36.617,32.836,27.328,259.5,4.0113
2013-07-26,30.343,,70.31,83.637,9.643,19.376,,59.903,101.12,6470.07,28.002,6.5977,110.78,12.542,5.1426,34.988,32.327,27.291,263.77,3.9372
2013-07-29,29.668,,68.949,85.024,10.447,19.539,,60.585,102.52,6580.48,27.487,6.6921,110.45,12.759,5.1847,35.738,32.417,26.854,260.47,3.965
2013-07-30,30.201,,69.723,86.272,10.476,19.485,,61.532,101.02,6698.42,27.16,6.6749,112.17,12.759,5.1594,35.355,32.675,27.085,268.49,4.0391
2013-07-31,30.672,,69.332,86.872,10.496,19.303,,63.425,100.22,6636.57,27.144,6.5205,112.87,12.659,5.2183,35.355,33.22,27.546,278.29,4.0761
2013-08-01,30.861,,70.743,85.487,10.104,19.303,,62.573,102.75,6850.67,28.125,6.6063,113.62,12.878,5.2352,35.111,34.087,27.874,276.61,4.1132
2013-08-02,31.252,,71.354,89.553,10.182,20.159,,65.176,105.95,6945.8,29.354,6.6578,113.48,13.278,5.4204,36.575,34.828,28.293,281.33,4.2059
2013-08-05,31.003,,71.762,89.553,10.251,20.305,,63.898,106.72,7087.56,29.886,6.6063,115.27,13.386,5.3782,36.413,34.56,27.935,279.62,4.2244
2013-08-06,30.97,,73.303,89.645,10.221,20.305,,63.851,104.45,7050.46,30.05,6.5549,112.17,13.256,5.4708,36.298,33.31,27.45,277.48,4.2614
2013-08-07,31.009,,77.47,88.721,10.3,20.122,,63.283,103.75,7136.09,31.115,6.4776,114.42,13.135,5.5131,37.104,33.748,27.449,275.68,4.2522
2013-08-08,30.485,,72.577,91.493,10.398,20.013,,62.857,107.43,7602.33,31.523,6.5806,116.13,13.019,5.4624,37.187,34.372,27.462,283.14,4.317
2013-08-09,30.471,,71.599,94.131,10.467,19.53,,63.378,113.72,7849.61,30.747,6.4433,118.36,12.649,5.3867,36.942,34.828,27.45,280.05,4.2429
2013-08-12,31.212,,72.569,98.88,10.486,19.73,,68.158,115.69,7897.28,30.991,6.3404,121.8,12.884,5.2606,36.787,34.828,28.238,282.61,4.2244
2013-08-13,31.009,,73.385,98.437,10.849,19.849,,70.051,115.07,8087.59,30.697,6.246,121.8,13.043,5.3025,36.493,34.828,27.996,286.03,4.2614
2013-08-14,31.179,,76.655,100.56,11.084,19.985,,70.761,112.86,8206.85,30.934,6.1258,124.15,13.093,5.4289,36.869,35.23,27.826,291.17,4.3355
2013-08-16,31.246,,75.277,99.82,11.075,19.713,,68.925,111.95,8373.03,30.606,6.0572,122.43,13.069,5.3699,36.413,34.828,28.232,293.75,4.2336
2013-08-19,31.009,,76.573,96.112,10.869,18.757,,66.738,111.05,8082.83,31.115,6.1772,120.71,13.195,5.4036,36.617,34.899,28.239,291.17,4.2614
2013-08-20,30.943,,75.839,93.344,10.692,18.529,,67.212,110.96,8082.83,30.541,6.1344,118.61,12.834,5.3446,35.64,34.417,27.935,288.61,4.1688
2013-08-21,30.537,,76.353,93.344,11.418,19.03,,68.158,111.05,7898.24,30.075,6.2632,117.61,12.725,5.2858,35.931,33.863,28.565,288.85,4.1966
2013-08-22,30.598,,79.101,92.4,11.771,19.212,,69.105,115.84,7963.98,31.09,6.4605,118.85,13.118,5.2352,37.585,34.211,28.759,288.61,4.2522
2013-08-23,30.099,,78.612,93.438,11.859,19.503,,68.064,116.56,8182.73,30.394,6.5291,119.68,12.985,5.1426,37.593,34.533,28.565,291.17,4.104
2013-08-26,30.065,,77.56,93.344,11.496,19.212,,66.312,116.69,8107.6,31.032,6.4947,120.94,12.977,5.2015,38.038,34.132,28.986,285.18,4.0206
2013-08-27,30.065,,75.35,90.2,11.192,19.485,,64.845,112.95,7808.42,30.254,6.4605,118.72,12.852,5.0754,36.9,33.935,28.571,272.33,3.9279
2013-08-28,30.268,,73.801,88.721,11.575,18.938,,66.076,112.41,7421.54,30.868,6.5891,118.72,13.202,5.21,36.429,34.024,28.046,269.77,3.9465
2013-08-29,30.282,,72.17,91.114,12.281,18.573,,64.627,111.59,7516.68,31.008,6.5376,117.96,13.554,5.1762,36.91,33.89,28.616,265.01,3.9279
2013-08-30,30.855,,74.616,90.616,12.134,18.32,,64.305,110.69,7450.09,31.188,6.5634,119.74,14.214,5.2015,36.607,34.211,28.432,267.11,3.965
2013-09-02,30.78,,73.393,94.455,11.958,18.392,,64.93,115.93,7706.94,31.017,6.4776,119.2,14.34,5.109,36.372,34.229,28.194,268.62,4.0206
2013-09-03,30.598,,72.781,95.697,12.154,18.492,,64.845,113.31,7933.05,30.361,6.5291,119.26,14.181,5.0921,36.046,33.692,27.753,269.34,4.0206
2013-09-04,30.471,,73.393,92.417,11.938,18.301,,63.87,111.33,7788.81,29.886,6.6063,115.66,14.093,4.9659,35.516,33.054,26.759,257.78,3.9187
2013-09-05,28.65,,70.131,92.417,11.82,17.874,,61.532,105.14,7404.18,29.625,6.2974,112.17,13.741,4.6881,33.768,31.375,24.995,244.08,3.8723
2013-09-06,30.336,,70.865,92.417,12.193,18.264,,62.668,108.35,7211.87,29.477,6.246,112.51,14.128,4.8144,33.523,31.451,25.961,260.34,3.9094
2013-09-09,30.336,,71.354,96.112,12.212,19.102,,68.158,113.22,7596.45,30.213,6.3489,114.93,14.191,4.8481,34.117,32.012,26.682,269.68,4.0298
2013-09-10,30.402,,72.985,97.819,12.114,19.393,,74.311,112.0,7596.5,31.106,6.632,116.3,14.498,5.1174,35.721,32.951,27.721,275.76,4.1225
2013-09-11,30.572,,72.944,98.516,12.693,19.393,,74.51,113.31,7643.63,30.771,6.8036,116.72,14.516,5.3446,35.802,33.128,27.785,280.9,4.2244
2013-09-12,31.009,,73.393,97.04,13.095,20.031,,74.785,114.62,7500.97,30.295,6.7778,118.92,14.877,5.2436,35.721,33.823,27.656,281.76,4.2614
2013-09-13,31.751,,72.904,96.112,13.487,19.922,,72.749,111.95,7499.39,29.886,6.6921,117.68,15.01,5.1762,35.071,33.803,27.415,274.52,4.317
2013-09-16,30.903,,72.912,93.344,13.331,19.165,,70.051,110.61,7356.1,29.788,6.6664,118.3,14.887,5.0921,34.988,33.935,27.266,265.74,4.2893
2013-09-17,31.684,,72.17,96.112,13.439,19.175,,71.566,111.79,7356.1,30.295,6.6578,119.43,14.913,5.1426,35.192,34.038,27.698,276.93,4.3726
2013-09-18,31.199,,72.17,96.49,13.291,19.384,,70.998,111.79,7500.34,29.886,6.7178,119.74,14.958,5.1426,35.192,34.366,27.77,273.2,4.3818
2013-09-19,31.097,,74.208,101.66,13.487,19.995,,74.217,115.12,7606.12,30.369,6.6921,122.5,15.317,5.2352,36.119,34.685,28.499,280.81,4.3448
2013-09-20,31.82,,72.561,104.43,13.497,19.658,,76.678,114.17,7884.96,30.304,6.6921,121.8,15.503,5.2183,36.525,33.841,28.571,283.47,4.4652
2013-09-23,30.875,,70.946,103.5,13.39,19.431,,75.637,111.95,7788.81,30.295,6.7265,119.68,15.654,5.2015,36.625,33.701,28.012,283.47,4.4374
2013-09-24,31.461,,70.049,103.9,13.477,19.212,,73.838,111.79,7981.13,29.91,6.7694,119.06,15.547,5.21,37.064,33.869,28.451,281.76,4.4004
2013-09-25,31.824,,72.17,104.68,14.311,19.266,,74.122,112.04,8125.37,29.78,7.1555,122.15,15.282,5.151,36.656,34.263,28.451,283.89,4.4004
2013-09-26,32.323,,72.528,105.86,14.507,19.757,,73.791,114.21,8269.61,30.419,7.2069,124.97,15.159,5.1343,36.625,35.088,28.436,297.01,4.4282
2013-09-27,32.932,,71.37,105.95,14.517,19.894,,71.85,111.95,8279.22,30.378,7.1726,125.25,15.018,5.109,36.617,34.956,28.039,299.73,4.4374
2013-09-30,32.804,,73.344,105.66,14.576,19.358,,69.341,111.33,8317.7,30.131,7.1211,122.84,14.657,5.1594,35.924,34.779,27.532,298.04,4.4374
2013-10-01,32.695,,73.393,108.89,14.616,19.266,,71.386,109.34,9038.88,30.304,7.1983,122.71,14.94,5.2183,36.567,34.872,27.918,304.03,4.4374
2013-10-02,32.918,,73.801,108.77,14.626,19.485,,70.856,107.9,9038.88,29.969,7.3784,123.88,15.151,5.109,36.063,35.097,27.785,304.83,4.4189
2013-10-03,32.897,,73.841,110.63,14.537,19.503,,70.051,108.35,9038.88,30.181,7.4128,126.97,15.141,5.0754,36.454,35.342,27.947,299.32,4.4652
2013-10-04,32.048,,73.434,110.36,14.616,19.348,,68.632,109.07,9112.91,29.657,7.3356,126.07,14.965,4.9659,35.209,35.106,27.605,295.45,4.4097
2013-10-07,32.897,,73.752,109.13,14.459,19.475,,70.051,106.81,8978.25,29.992,7.3613,124.94,14.772,4.8227,35.681,34.938,27.195,294.61,4.3726
2013-10-08,32.426,,74.208,108.86,14.273,19.348,,69.247,107.7,8761.94,29.566,7.3356,124.56,14.799,4.8144,35.477,35.106,26.876,288.61,4.3541
2013-10-09,32.358,,75.839,112.51,13.909,19.221,,68.348,108.35,8846.56,29.166,7.37,126.29,14.965,4.8059,35.681,35.154,26.846,296.31,4.3448
2013-10-10,33.032,,77.47,116.06,14.469,19.885,,70.809,112.32,8668.66,29.805,7.3784,130.75,15.194,5.0331,36.079,36.091,28.565,312.59,4.4837
2013-10-11,33.032,,77.429,118.51,14.194,20.168,,70.373,111.05,8750.4,30.401,7.5071,132.81,15.37,5.0331,36.942,36.569,28.11,320.8,4.5579
2013-10-14,33.032,,77.144,121.83,14.204,20.669,,68.641,110.15,8698.57,30.476,7.4557,135.57,15.591,4.9321,36.835,36.401,28.597,320.29,4.5579
2013-10-15,34.36,,79.264,125.63,13.978,21.087,,67.969,111.23,8655.2,30.174,7.4814,132.13,15.635,4.8649,36.721,36.232,28.513,328.0,4.5394
2013-10-16,33.841,,81.385,129.3,13.919,22.034,,65.934,111.87,8669.61,30.664,7.4643,132.13,15.767,4.9238,37.187,36.279,29.019,328.0,4.6042
2013-10-17,33.908,,76.573,124.68,13.723,22.308,,64.372,110.1,8702.32,30.213,7.3013,132.41,15.458,4.8649,36.625,35.716,28.436,315.59,4.5486
2013-10-18,33.032,,59.774,125.54,13.929,21.67,,64.892,109.56,8702.32,30.501,7.4128,134.89,15.556,4.8312,36.372,36.466,28.759,306.59,4.6042
2013-10-21,33.841,,63.607,129.38,14.321,21.853,,65.839,111.69,8788.86,31.311,7.5501,138.66,16.013,4.9069,37.43,37.0,29.918,325.0,4.7154
2013-10-22,33.369,,66.469,128.26,14.125,21.396,,64.514,111.74,8750.4,31.205,7.9619,135.23,16.516,4.8565,37.593,36.7,29.733,320.46,4.6875
2013-10-23,33.706,,66.469,127.75,14.194,21.096,,63.633,109.61,8750.45,31.523,8.0906,130.94,16.56,4.8144,37.266,36.653,29.896,319.44,4.5579
2013-10-24,33.706,,66.461,130.23,14.223,22.034,,63.993,111.23,8812.91,31.933,8.3994,133.51,16.692,4.7975,37.519,37.225,30.253,320.77,4.6227
2013-10-25,34.118,,66.461,130.33,14.616,21.396,,62.952,109.97,8846.56,31.278,8.4767,132.11,16.56,4.7555,36.511,37.638,30.382,325.44,4.5023
2013-10-28,34.583,,66.828,126.57,14.665,20.941,,64.75,111.14,8657.14,31.523,8.751,134.2,16.358,4.8059,36.778,38.435,30.512,330.61,4.5394
2013-10-29,34.184,,66.869,129.3,14.704,20.623,,64.75,112.04,8750.4,32.671,8.914,136.94,16.031,4.8817,37.266,38.716,30.772,329.72,4.5486
2013-10-30,34.987,,65.238,126.11,15.077,20.486,,64.173,112.27,8750.4,32.138,8.5453,134.89,16.348,4.8565,36.796,38.2,30.415,320.29,4.6227
2013-10-31,33.915,,63.607,121.88,15.204,20.395,,63.094,112.45,8654.24,30.868,8.5627,132.81,15.855,4.7722,35.396,38.294,30.434,321.16,4.6598
2013-11-04,35.055,,63.566,121.69,15.567,20.395,,63.207,112.82,8678.28,31.687,8.5453,132.58,16.252,4.8733,35.802,38.37,30.541,330.56,4.6413
2013-11-05,34.987,,62.996,117.67,15.479,20.322,,61.721,111.42,8656.16,32.671,8.4166,130.96,15.626,4.8565,36.046,38.154,30.382,321.32,4.5486
2013-11-06,35.095,,63.607,117.57,15.449,20.468,,62.384,112.86,8692.7,32.26,8.5797,133.51,15.749,4.8733,36.087,38.556,31.026,319.69,4.5856
2013-11-07,34.245,,62.302,117.95,15.351,20.395,,62.289,112.23,8558.09,31.826,8.5797,133.51,15.855,4.7471,35.965,38.247,31.405,319.44,4.6413
2013-11-08,35.02,,61.895,112.41,15.204,20.194,,62.346,111.51,8442.68,31.482,8.5539,131.93,15.706,4.7975,35.802,37.919,30.76,314.73,4.6042
