Data,11B,AMC,ASE,ATT,BDX,BFT,BHW,BML,BNP,CAR,CIE,CIG,CLN,CMR,CRM,DAT,DOM,DVL,EAT,ECH,ENA,EUR,FMF,GPW,GTC,ING,KER,KRU,KTY,LVC,MAB,MBK,MIL,MRC,NEU,PKP,PLW,TEN,WPL,XTB
2017-08-24,187.65,153.41,11.493,64.191,198.85,1033.5,61.728,1.1,63.0,274.6,54.339,1.17,37.364,201.56,2.67,31.15,60.585,1.5648,38.25,3.7509,15.9,33.194,4.832,38.263,8.787,191.12,54.745,321.26,322.59,46.432,100.5,428.55,7.38,18.282,256.4,60.32,56.315,,47.17,4.843
2017-08-25,190.85,154.28,11.529,65.531,194.96,1022.15,61.843,1.1,63.2,278.07,52.586,1.13,37.62,199.61,2.64,31.34,61.409,1.5648,37.935,3.7438,15.9,32.41,4.7743,38.371,8.7962,192.86,54.288,322.49,317.81,45.153,104.25,431.81,7.3,17.539,256.36,60.32,56.172,,47.661,5.0336
2017-08-28,195.0,152.49,11.375,67.569,194.66,1020.0,62.815,1.07,64.0,276.09,53.069,0.99,37.374,196.91,2.76,31.34,61.08,1.5495,37.395,3.7651,15.99,33.322,4.8237,38.736,8.7318,193.34,53.284,320.22,318.37,44.303,105.0,435.76,7.32,17.836,252.61,61.767,55.982,,47.873,4.9384
2017-08-29,196.75,151.09,11.503,67.831,191.57,1006.0,61.905,1.05,63.0,284.03,52.876,0.99,37.167,192.8,2.85,30.76,60.039,1.5495,36.2,3.7296,15.88,33.563,4.832,37.807,8.787,193.34,52.536,306.74,309.84,42.59,103.3,433.79,7.35,17.222,241.39,62.25,56.627,,47.189,4.8864
2017-08-30,207.8,149.66,11.503,67.433,195.04,985.0,62.152,1.1,64.0,281.3,54.471,1.05,37.197,187.33,2.92,30.96,61.028,1.5266,35.6,3.7296,15.6,35.48,4.8154,38.968,8.787,190.94,52.91,317.93,315.22,41.703,102.5,432.9,7.33,17.42,239.51,61.526,58.355,,47.073,4.9123
2017-08-31,210.0,149.71,11.348,66.89,192.2,1000.0,62.726,1.12,67.5,284.03,54.979,1.05,37.137,190.85,2.88,31.71,61.596,1.5419,35.7,3.7012,15.25,36.089,4.7826,39.068,9.119,193.34,55.383,324.54,320.28,43.356,102.4,432.8,7.45,18.034,251.68,61.603,58.829,,46.129,4.8691
2017-09-01,205.0,148.79,11.466,66.152,194.74,999.0,62.638,1.07,67.4,276.19,57.021,1.05,36.487,176.17,2.79,30.75,62.907,1.5266,36.8,3.7084,15.08,36.051,4.906,38.761,9.2568,196.92,55.84,322.69,317.33,43.782,103.0,425.04,7.23,17.241,258.23,62.54,60.034,,44.781,4.8951
2017-09-04,200.7,148.37,11.357,65.579,196.18,1000.0,62.524,1.05,67.4,284.03,57.451,1.02,35.826,174.66,2.77,31.0,62.159,1.5343,36.32,3.7368,15.01,35.959,4.9801,38.636,9.2109,197.99,56.113,322.59,318.21,42.838,101.2,431.81,7.17,17.677,261.26,62.192,60.528,,44.28,4.8517
2017-09-05,192.0,147.87,11.084,65.501,196.73,1008.95,63.168,1.04,66.5,289.25,56.399,1.05,35.312,175.48,2.73,29.88,62.532,1.5495,36.5,3.7154,14.8,35.951,5.0624,38.147,9.0265,198.52,56.615,322.69,322.43,42.768,98.5,421.93,7.21,17.717,263.84,62.433,60.613,,44.502,4.8517
2017-09-06,194.0,147.4,11.348,64.094,195.33,995.0,62.576,1.05,66.94,289.99,56.609,1.13,36.043,175.97,2.7,32.0,62.345,1.5419,36.4,3.7865,14.81,36.512,5.1036,38.346,9.1831,198.13,56.478,301.84,315.86,42.257,99.7,415.01,7.13,17.836,262.9,62.733,60.062,,44.386,4.921
2017-09-07,195.7,146.85,11.339,64.074,191.9,989.0,62.409,1.04,66.95,292.97,55.645,1.16,35.56,175.18,2.73,31.8,62.907,1.5343,36.025,3.7438,14.43,36.108,5.1036,38.263,9.2291,198.18,55.84,285.13,312.36,43.16,97.8,415.51,7.07,17.34,257.29,62.009,58.829,,44.598,4.8864
2017-09-08,195.6,145.09,11.503,64.443,189.21,994.5,62.426,1.05,66.95,293.96,55.952,1.27,36.487,174.21,2.7,31.98,62.825,1.5495,35.22,3.7509,14.7,35.775,5.0707,38.479,9.2291,198.13,54.708,295.08,310.84,42.847,97.55,418.72,7.01,17.786,260.09,62.607,60.062,,44.791,4.7565
2017-09-11,200.5,143.15,11.512,63.832,189.54,990.0,62.285,1.03,66.9,292.77,56.294,1.23,36.782,173.23,2.61,32.8,62.907,1.6641,34.75,3.7722,14.75,36.264,5.1036,38.545,9.1649,198.18,55.11,286.51,315.43,42.938,98.18,415.01,6.97,17.776,260.09,61.951,62.862,,44.695,4.7565
2017-09-12,204.0,141.57,11.493,64.162,192.08,1024.0,62.143,1.03,66.9,292.97,56.487,1.21,35.983,174.11,2.35,33.99,62.907,1.6487,34.1,3.893,14.75,36.605,5.0953,38.305,9.1649,198.18,54.561,289.85,319.25,43.092,98.97,416.99,6.93,17.598,257.29,62.636,64.712,,43.923,4.7651
2017-09-13,203.4,147.87,11.448,63.686,190.29,1000.0,61.383,1.03,66.0,292.97,56.53,1.22,35.55,167.8,2.11,34.86,62.832,1.5801,33.5,4.092,15.01,36.328,5.1036,37.815,9.1553,198.18,54.014,296.03,321.59,40.416,97.98,415.01,6.7,17.757,252.61,62.511,65.281,,43.538,4.7565
2017-09-14,201.4,150.54,11.403,63.968,185.64,989.95,59.272,1.03,66.89,289.99,56.355,1.21,35.708,166.33,2.02,34.53,62.907,1.6792,33.495,4.0138,14.95,36.126,5.1447,37.724,9.0998,198.18,55.656,288.37,318.65,40.98,95.9,418.72,6.6,16.399,247.99,62.385,64.598,,42.383,4.7217
2017-09-15,195.5,147.87,11.448,64.463,181.92,980.0,59.519,1.05,66.0,290.89,58.73,1.16,35.057,165.21,2.38,34.98,63.581,1.9617,34.94,3.7651,15.14,35.388,5.0789,38.329,8.7501,198.18,53.785,284.27,321.87,41.108,95.0,424.5,6.44,16.449,251.72,62.192,64.048,,43.057,4.6438
2017-09-18,194.0,147.96,11.448,65.22,181.03,985.0,59.9,1.04,66.01,291.98,58.748,1.15,34.987,165.21,2.21,34.65,64.48,2.061,35.26,3.8362,15.0,35.489,5.12,37.807,8.9528,200.12,54.014,289.18,319.12,41.066,99.7,419.21,6.73,16.518,245.14,59.982,67.843,,43.731,4.7131
2017-09-19,194.9,146.48,11.394,67.094,181.92,986.0,59.988,1.04,66.88,290.94,58.248,1.13,35.491,164.27,2.2,36.6,66.645,2.0915,35.96,3.8291,14.9,35.185,5.1283,37.89,8.9712,200.55,53.029,286.61,318.61,41.319,98.06,422.77,6.75,17.053,247.94,60.764,66.04,,44.29,4.7217
2017-09-20,191.15,144.72,,69.317,184.76,976.5,60.482,1.14,66.88,287.55,57.495,1.1,35.896,163.45,2.1,39.5,65.88,2.061,36.525,3.8362,14.83,34.687,5.2435,37.724,8.7501,201.08,52.007,288.61,318.65,41.022,100.0,423.86,6.66,16.696,250.74,59.548,64.912,,44.26,4.7651
2017-09-21,187.65,145.09,11.003,71.064,185.51,990.0,60.474,1.11,66.88,286.52,57.056,1.14,35.332,164.42,2.04,41.79,65.004,2.0227,36.495,3.8007,14.8,34.198,5.2189,37.442,8.8607,200.89,51.734,286.13,319.4,41.319,100.4,427.02,6.73,16.756,252.61,60.127,64.494,,42.383,4.6872
2017-09-22,190.0,146.48,11.176,71.627,185.85,979.0,60.695,1.13,66.9,288.55,57.056,1.13,35.51,166.38,2.01,42.0,64.405,2.0533,35.695,3.7581,14.8,35.498,5.1859,37.343,8.9989,198.96,51.442,268.43,318.61,41.286,101.7,434.78,6.79,16.746,256.36,59.306,63.858,,43.355,4.6872
2017-09-25,184.3,146.94,10.994,71.841,186.2,990.0,60.783,1.16,66.9,286.72,55.961,1.12,36.487,169.41,2.0,40.35,62.72,2.0533,35.45,3.7651,14.74,35.222,5.2517,37.086,9.0173,198.18,51.824,270.81,317.97,41.319,103.6,426.97,6.91,16.786,259.16,57.424,60.774,,43.442,4.6524
2017-09-26,185.0,146.01,10.994,72.113,188.69,974.0,61.172,1.19,66.9,284.08,56.671,1.11,36.378,173.03,2.25,40.3,62.308,2.0762,35.5,3.7012,14.8,34.54,5.2435,37.144,8.9252,197.8,51.734,266.62,312.28,40.896,103.65,423.96,6.9,16.736,258.04,56.604,60.243,,43.51,4.7651
2017-09-27,184.5,146.24,10.948,74.753,186.15,929.0,60.217,1.17,66.9,286.52,55.312,1.1,36.181,172.06,2.16,40.93,61.784,2.1067,35.9,3.7296,14.8,34.807,5.227,36.481,8.8239,197.75,51.552,271.29,315.43,40.382,103.0,417.98,7.0,16.548,261.04,54.047,62.482,,42.864,4.6698
2017-09-28,184.95,145.09,11.176,77.433,185.35,948.0,60.632,1.15,66.9,286.52,56.092,1.13,34.761,174.21,2.07,39.33,61.784,2.1754,35.895,3.7084,14.75,35.72,5.227,36.373,8.7962,199.15,51.095,276.05,318.61,40.288,108.7,418.37,7.0,16.151,264.73,53.081,62.909,,42.739,4.7565
2017-09-29,193.4,141.44,10.721,77.472,185.31,932.5,61.048,1.21,66.9,286.52,57.109,1.13,36.191,174.7,2.1,40.53,63.498,2.1678,36.3,3.6871,14.8,35.61,5.0048,36.978,8.6857,197.7,50.766,279.32,320.64,40.554,110.0,414.03,7.01,15.953,261.97,55.494,63.564,,43.345,4.6784
2017-10-02,193.35,146.94,10.721,76.695,181.92,934.0,61.578,1.22,66.9,280.56,56.197,1.11,34.396,170.3,2.13,41.0,65.154,2.122,36.6,3.6871,14.64,35.167,4.9966,36.87,8.4554,197.22,51.989,283.37,319.8,39.871,107.0,410.07,7.09,16.845,259.16,54.529,61.58,,43.345,4.6698
2017-10-03,189.0,153.41,10.666,75.482,179.81,962.0,61.578,1.18,66.9,288.0,56.846,1.11,34.336,170.2,2.07,41.34,63.843,2.145,36.395,3.6799,14.11,35.361,5.0213,37.476,8.6396,197.17,49.726,280.85,319.4,39.19,105.2,408.64,6.81,16.597,255.46,54.336,64.996,,41.911,4.6698
2017-10-04,190.4,153.91,10.367,74.637,174.14,1039.7,61.49,1.15,66.89,285.13,56.951,1.11,33.685,169.71,2.04,39.1,64.367,2.1296,35.52,3.6017,13.62,35.489,5.0213,37.061,8.5199,196.73,48.714,284.62,319.09,37.912,103.0,407.85,6.67,16.449,255.88,55.494,64.427,,41.901,4.6698
2017-10-05,192.6,152.49,10.603,74.753,169.23,1026.0,61.587,1.16,66.87,287.02,56.977,1.12,33.33,166.38,1.92,38.35,63.394,2.1144,35.79,3.4881,13.79,34.116,4.9966,36.845,8.5659,196.73,48.722,294.08,313.91,39.608,102.85,410.07,6.8,16.032,251.49,57.617,64.417,,41.901,4.6524
2017-10-06,190.0,150.91,11.112,76.414,170.07,1038.8,61.755,1.16,64.1,290.04,58.704,1.12,33.035,166.87,1.88,39.29,63.349,2.0762,36.365,3.5307,13.63,34.945,4.9801,37.086,8.612,194.32,46.998,281.76,318.61,40.042,104.5,413.04,6.91,16.617,252.89,56.874,64.475,,41.911,4.6611
2017-10-09,188.75,150.77,11.003,74.122,170.92,1029.8,61.843,1.19,66.88,286.42,58.064,1.12,31.408,168.23,1.89,37.5,62.832,2.122,36.305,3.5165,13.74,34.853,5.0542,36.978,8.8607,195.28,46.989,275.95,313.03,39.616,100.75,419.16,6.97,16.3,252.61,55.977,62.445,,43.336,4.5918
2017-10-10,188.7,150.13,11.084,72.579,167.62,1000.0,62.196,1.23,66.9,288.0,57.416,1.08,31.851,166.33,1.77,38.32,62.121,2.0991,36.5,3.4881,13.71,34.853,5.0542,37.186,8.9344,194.32,44.908,280.8,317.81,39.567,102.0,433.74,7.25,16.25,254.01,55.784,64.305,,43.047,4.5398
2017-10-11,187.45,151.38,11.157,72.928,167.62,1032.0,62.311,1.2,66.9,289.79,58.038,1.07,32.048,168.53,1.79,37.89,61.409,2.0991,36.5,3.5023,14.5,36.19,4.9801,38.097,9.2013,193.34,44.89,276.05,319.8,39.59,101.15,442.88,7.26,16.597,251.68,55.465,64.039,,41.891,4.5398
2017-10-12,187.4,147.87,10.948,73.297,178.37,1030.0,62.329,1.2,66.9,289.25,57.249,1.08,33.36,170.93,1.84,38.32,61.334,2.1296,36.6,3.5023,14.49,35.591,4.9801,39.291,9.2109,191.42,44.526,270.34,318.61,39.19,102.15,451.57,7.74,16.112,254.2,54.23,64.512,,41.468,4.6698
2017-10-13,188.0,146.52,11.022,72.074,177.69,1030.0,61.34,1.22,66.87,284.08,57.311,1.07,32.247,171.28,1.85,37.75,60.697,2.0915,36.26,3.5946,14.25,35.268,4.9883,39.962,8.8975,192.86,43.859,267.57,320.6,38.978,105.5,449.01,7.73,16.35,253.54,54.047,63.573,,40.909,4.4271
2017-10-16,187.0,147.4,11.022,73.326,178.07,1023.0,61.755,1.15,64.99,289.0,57.232,1.07,32.424,169.31,1.87,37.4,61.035,2.1067,36.5,3.5946,14.11,35.775,5.0295,41.04,8.9712,194.32,44.088,270.14,316.42,38.917,105.35,459.33,7.67,16.35,249.81,53.554,64.996,,40.648,4.5052
2017-10-17,184.0,144.72,11.012,71.501,177.69,1035.0,61.498,1.11,65.0,288.0,55.216,1.03,32.404,169.31,1.86,37.75,61.028,2.1067,36.0,3.6089,13.95,35.148,4.9801,41.431,8.8975,186.53,43.148,268.71,315.14,38.85,106.05,445.3,7.47,16.171,235.76,53.081,64.988,,40.456,4.4619
2017-10-18,182.3,143.65,10.866,70.87,177.69,1032.0,61.296,1.1,63.75,284.73,54.646,1.06,31.941,168.33,1.82,37.45,60.361,2.122,35.5,3.5876,13.98,34.614,4.7084,39.216,8.9252,184.6,42.217,266.52,310.64,38.339,104.5,434.88,7.45,16.151,246.53,54.047,62.625,,41.901,4.3319
2017-10-19,178.65,141.86,10.903,72.326,172.2,1029.0,60.818,1.1,64.97,280.06,53.901,1.12,30.915,169.31,1.79,40.73,60.661,2.061,34.52,3.4455,14.05,33.212,4.5767,38.645,8.9989,183.68,41.97,257.01,310.72,38.339,102.0,444.46,7.61,16.835,243.26,53.989,62.625,,42.383,4.1586
2017-10-20,175.35,141.4,10.994,72.559,173.46,1020.0,62.514,1.14,64.97,291.73,53.033,1.09,30.807,173.23,1.76,40.0,59.612,2.061,35.05,3.275,13.94,33.931,4.6097,39.756,8.6305,183.68,44.06,257.01,310.88,39.642,100.2,444.06,7.65,16.746,240.87,53.853,62.397,,42.401,4.0373
2017-10-23,175.7,141.94,10.903,70.317,170.16,999.85,61.843,1.12,62.0,284.58,52.192,1.09,32.048,173.23,1.65,39.9,59.686,2.0457,34.0,3.275,13.79,33.526,4.5685,39.714,8.3081,184.84,45.256,248.92,309.04,39.063,104.0,447.13,7.55,16.736,235.35,54.095,58.649,,42.497,4.1847
2017-10-24,167.95,135.11,10.685,69.987,165.01,1011.0,60.96,1.13,64.0,270.23,50.483,1.04,32.542,171.66,1.72,36.53,58.938,2.061,34.2,3.2821,13.85,33.221,4.5027,38.462,8.2343,180.29,45.164,247.49,304.26,38.288,105.9,448.21,7.37,16.35,233.91,51.151,56.504,,41.42,4.1586
2017-10-25,164.0,131.46,10.63,68.89,167.53,1020.0,62.285,1.2,64.99,269.13,52.955,1.09,34.416,166.38,1.73,38.1,59.087,2.0303,35.0,3.2821,14.05,33.563,4.4697,38.056,8.3081,184.65,45.766,257.01,306.62,37.869,104.95,437.89,7.5,16.25,231.09,52.116,58.147,,40.937,4.5052
2017-10-26,172.5,132.16,10.63,68.385,158.39,1039.0,62.285,1.21,63.42,275.0,51.973,1.07,33.035,166.47,1.75,35.5,59.012,2.0381,36.0,3.2678,13.64,33.249,4.5438,37.161,8.2989,188.03,46.076,256.06,305.1,39.19,103.0,434.33,7.67,16.746,231.09,52.502,59.114,,41.583,4.4965
2017-10-27,175.95,134.0,10.585,68.229,159.59,1040.0,63.036,1.24,63.89,284.03,52.148,1.07,33.528,164.42,1.73,37.19,62.083,2.0838,35.985,3.2678,13.91,33.369,4.6097,38.156,8.3081,189.48,46.963,256.06,314.23,40.296,103.45,437.74,7.73,16.746,228.62,49.221,59.019,,41.033,4.5225
2017-10-30,174.95,132.47,10.884,69.705,160.18,1040.0,64.856,1.23,64.99,286.77,53.463,1.11,32.344,166.38,1.69,36.26,63.282,2.122,35.98,3.2323,14.0,33.526,4.5603,38.263,8.5107,190.45,46.167,255.63,313.83,40.809,99.55,447.13,7.88,16.637,230.11,49.221,59.114,,40.937,4.4359
2017-10-31,173.7,130.3,10.766,70.87,157.81,1039.0,65.757,1.22,65.61,286.02,54.243,1.11,33.41,157.18,1.64,35.6,62.899,2.1067,35.31,3.2323,13.93,33.94,4.7331,38.139,8.2896,191.42,44.617,265.57,314.23,41.108,99.55,454.98,7.98,16.637,229.22,50.167,60.717,,40.841,4.3752
2017-11-02,169.0,130.3,10.721,69.996,157.84,1015.0,64.485,1.25,66.95,286.02,52.762,1.11,33.233,160.02,1.6,35.8,62.143,2.0381,36.1,3.1897,13.7,32.594,4.5521,37.317,8.3541,193.34,44.024,278.81,313.87,38.432,100.1,452.51,7.87,16.617,225.67,49.703,59.54,,41.42,4.4445
2017-11-03,167.8,128.41,10.858,69.123,158.23,1015.8,64.432,1.26,65.5,284.03,52.411,1.1,33.134,162.47,1.67,36.5,62.87,2.0152,36.0,3.1613,13.46,32.456,4.5191,37.02,8.2989,194.8,44.343,279.28,314.62,38.329,100.2,443.27,7.81,16.617,220.81,50.07,60.253,,41.178,4.6264
2017-11-06,160.0,124.53,10.576,69.511,158.86,1030.0,65.686,1.26,65.5,279.61,52.061,1.1,32.335,160.02,1.71,37.0,62.532,1.9998,36.39,3.1684,13.45,32.41,4.4204,36.854,8.4462,195.28,44.334,277.0,312.24,36.123,98.99,451.87,7.91,16.617,214.91,49.848,60.158,,41.997,4.7217
2017-11-07,168.4,123.37,10.458,73.783,157.38,1067.05,68.699,1.25,66.95,280.06,51.885,1.07,32.029,163.2,1.69,37.0,60.51,1.9694,36.8,3.1613,13.64,32.604,4.478,36.721,8.5107,196.25,44.251,280.52,314.91,35.202,101.0,473.31,8.45,16.597,211.45,50.186,59.777,,41.901,4.6698
2017-11-08,169.8,119.59,10.448,74.948,158.23,1063.0,69.794,1.25,64.45,278.07,51.342,1.07,31.3,160.02,1.75,36.9,59.612,1.9769,35.71,3.1187,13.09,32.318,4.6344,36.157,8.437,195.28,43.887,280.8,314.23,28.115,99.49,460.07,8.35,16.052,208.55,50.109,58.829,,41.371,4.5485
2017-11-09,165.3,120.14,10.494,73.2,160.69,1119.9,69.529,1.23,65.39,277.57,51.333,1.06,31.062,160.6,1.71,35.6,59.612,1.9617,35.02,3.1542,13.1,31.792,4.4862,36.231,8.4094,196.2,42.884,276.05,313.03,29.692,99.5,449.85,8.32,16.587,219.86,50.958,58.316,,40.456,4.6264
2017-11-10,166.9,121.06,10.439,70.598,159.5,1115.0,69.751,1.25,65.4,274.15,50.834,1.07,30.471,160.41,1.77,35.72,59.612,1.9617,35.5,3.1613,12.5,27.43,4.3463,36.041,8.3265,192.38,41.524,275.42,308.01,31.089,98.52,450.83,8.18,16.389,230.76,51.682,59.284,,40.937,4.5831
2017-11-13,168.6,124.29,10.439,68.152,154.04,1115.0,69.432,1.21,65.95,279.76,50.395,1.05,30.076,160.45,1.74,35.5,59.154,1.9541,36.9,3.204,12.01,25.642,4.3216,35.735,8.1422,195.81,42.428,267.43,304.83,29.783,98.33,459.48,8.21,15.656,233.24,52.888,59.284,,40.61,2.7377
2017-11-14,169.0,125.96,10.404,68.822,158.15,1145.0,68.31,1.3,65.95,278.12,50.29,1.07,29.584,158.8,1.71,35.27,59.154,1.9769,36.095,3.2252,11.77,25.568,4.4615,35.17,7.8936,195.28,42.4,271.29,304.83,28.966,98.5,460.37,8.23,15.002,233.91,52.888,58.355,,42.633,2.8763
2017-11-15,164.25,120.97,10.194,67.958,148.93,1149.0,68.204,1.25,65.93,274.05,49.607,1.07,29.683,159.52,1.66,34.9,57.964,1.9388,35.855,3.2323,11.63,26.02,4.3627,35.503,8.262,195.28,42.884,265.57,304.74,31.096,95.0,445.7,8.19,14.952,229.22,52.29,59.209,,42.623,2.9457
2017-11-16,159.6,118.43,10.194,69.103,154.68,1149.0,68.363,1.25,65.95,275.09,49.344,1.07,28.4,158.55,1.76,34.7,57.665,1.9617,35.5,3.2678,11.55,25.918,4.3874,34.988,8.1054,195.28,44.945,262.34,303.12,32.348,92.5,454.04,8.22,14.616,236.19,52.309,59.398,,42.479,3.0496
2017-11-17,166.5,119.63,10.194,69.191,156.54,1148.0,68.027,1.24,65.93,281.2,49.081,1.07,29.051,163.35,1.73,34.69,57.665,2.0152,36.6,3.2536,11.74,25.485,4.4039,35.503,8.3265,195.28,44.707,268.43,302.91,33.509,94.99,456.66,8.28,14.606,241.34,53.564,61.201,,42.479,2.989
2017-11-20,176.8,122.91,10.212,71.249,161.36,1140.0,68.557,1.19,65.95,280.06,49.519,1.15,30.57,163.25,1.73,34.71,55.419,2.0152,37.195,3.2536,11.9,24.526,4.478,36.381,8.1883,195.28,44.671,273.66,309.57,34.162,93.03,475.29,8.43,14.368,241.39,54.867,61.476,,41.42,3.0496
2017-11-21,181.1,124.94,10.185,72.686,168.72,1136.95,68.646,1.21,65.95,261.19,49.519,1.14,30.076,163.2,1.73,34.82,55.41,2.0303,36.2,3.2608,12.28,24.655,4.4368,37.036,8.5936,194.12,44.607,277.18,306.9,34.079,92.79,468.92,8.54,14.209,243.26,54.819,62.625,,41.42,3.015
2017-11-22,179.9,127.99,10.185,73.287,169.23,1116.0,68.707,1.23,65.95,257.91,49.326,1.09,29.485,162.95,1.7,35.5,54.969,2.0381,37.0,3.3176,12.25,24.987,4.4451,36.804,8.612,194.7,44.617,277.95,305.07,34.507,95.99,469.41,8.54,14.219,241.85,55.388,62.615,,41.42,3.3356
2017-11-23,180.55,127.81,10.176,71.831,169.23,1119.0,66.613,1.22,65.95,256.63,48.669,1.07,29.387,165.8,1.6,35.69,56.871,2.0227,36.91,3.3247,12.35,25.458,4.4368,36.397,8.658,195.86,44.434,273.66,301.88,34.079,94.2,466.4,8.49,14.368,243.26,55.591,63.554,,41.795,3.4569
2017-11-24,180.45,129.2,10.384,70.802,169.87,1145.0,66.446,1.21,65.95,264.37,48.336,1.09,29.574,174.51,1.63,35.9,59.087,1.9998,36.95,3.3318,12.38,25.632,4.2722,36.182,8.6857,197.22,44.197,272.76,302.32,33.559,95.0,461.65,8.45,14.962,248.86,55.272,63.573,,41.42,3.4308
2017-11-27,181.9,126.6,10.404,69.899,175.58,1150.0,66.305,1.19,67.0,268.14,48.204,1.1,29.19,173.23,1.58,34.65,58.675,2.0303,37.0,3.4099,12.24,25.448,4.157,36.638,8.6028,193.26,43.613,275.95,305.07,33.814,95.5,471.73,8.38,15.745,248.69,54.519,63.573,,41.708,3.6042
2017-11-28,182.45,124.11,10.394,68.462,172.36,1120.0,66.587,1.23,70.0,271.02,47.766,1.08,30.56,173.72,1.51,33.8,58.414,1.9694,36.89,3.3958,12.17,25.448,4.2887,36.704,8.5015,197.22,43.448,273.66,302.04,33.592,97.97,481.86,8.4,15.705,252.61,55.88,63.004,,42.633,3.8554
2017-11-29,180.0,123.92,10.404,68.152,171.34,1135.0,65.103,1.27,70.0,269.73,47.065,1.07,31.062,175.18,1.41,32.0,56.916,2.0075,36.795,3.3531,12.14,25.965,4.3874,35.32,8.3817,196.34,43.603,267.48,307.66,34.675,98.5,466.15,8.37,15.725,255.79,55.687,61.865,,42.479,3.864
2017-11-30,180.0,120.83,10.404,69.22,170.21,1114.55,64.493,1.24,69.0,272.02,49.475,1.06,29.584,176.07,1.42,32.0,55.419,2.0075,36.6,3.2821,11.89,25.338,4.3627,35.925,8.4094,196.25,43.348,268.43,308.25,34.079,100.0,464.42,8.21,15.844,256.36,54.597,60.528,,42.623,3.9421
2017-12-01,174.4,120.14,10.24,69.899,168.6,1124.55,65.553,1.24,67.3,270.03,48.397,1.05,30.076,174.21,1.42,34.0,55.785,1.9694,36.005,3.3247,11.55,25.439,4.6097,35.825,8.4554,196.25,43.741,264.58,304.36,34.249,96.19,459.23,8.35,16.052,248.86,54.905,60.158,,41.805,3.6561
2017-12-04,172.2,123.51,10.358,68.919,169.74,1140.0,66.251,1.25,67.85,282.84,47.6,1.05,28.597,176.17,1.47,31.62,58.406,1.9846,36.35,3.3389,11.74,25.347,4.8566,35.868,8.6672,198.18,44.042,256.62,310.44,35.27,96.5,474.2,8.39,15.428,254.49,54.047,60.253,,42.19,3.5175
2017-12-05,179.0,120.23,10.358,67.958,172.44,1145.0,66.499,1.27,67.0,279.41,47.065,1.04,29.584,178.03,1.44,33.6,58.781,1.9694,36.505,3.346,12.01,25.411,4.7743,36.041,8.7593,198.67,44.251,255.91,311.39,34.999,94.99,463.83,8.29,15.705,254.49,53.95,60.538,,41.891,3.6127
2017-12-06,176.7,120.23,,67.958,172.44,1140.0,66.393,1.27,66.99,282.05,45.715,1.07,28.252,177.14,1.41,33.2,59.522,1.9846,36.2,3.3105,12.34,25.079,4.7414,36.273,8.7778,197.7,44.8,252.67,314.62,33.644,98.0,454.24,8.31,15.428,253.69,53.564,60.442,,42.363,3.6561
2017-12-07,176.0,119.81,10.348,66.55,168.51,1133.9,64.096,1.29,67.0,280.06,45.146,1.06,29.09,177.63,1.37,33.8,58.788,2.0075,36.1,3.2963,13.0,24.618,4.692,36.091,8.8147,195.67,46.305,256.44,310.64,33.287,99.7,443.08,8.44,15.408,255.61,53.853,60.442,,42.864,3.7774
2017-12-08,175.0,119.26,10.23,67.569,169.41,1116.0,65.377,1.33,66.5,280.06,45.382,1.06,29.859,177.14,1.38,33.6,59.163,2.0227,36.0,3.2963,12.86,24.942,4.7331,36.149,8.9344,198.18,46.177,255.1,309.04,33.908,100.0,457.5,8.4,15.359,252.61,53.873,60.538,,44.164,3.8294
2017-12-11,176.5,120.09,10.512,67.666,170.07,1117.0,66.083,1.36,66.98,279.07,47.766,1.04,30.096,176.27,1.43,33.8,60.578,2.0303,36.09,3.2678,12.65,26.048,4.7331,36.373,8.8239,197.27,46.387,253.77,305.74,33.6,105.0,455.43,8.39,15.378,255.23,53.873,60.822,,44.3,3.8554
2017-12-12,175.8,118.75,10.539,67.637,173.03,1105.0,66.366,1.34,66.9,282.0,47.039,1.04,30.224,181.59,1.43,33.4,61.327,2.061,35.965,3.2323,13.03,26.859,4.7167,36.854,8.9804,196.83,46.049,256.53,310.64,33.254,103.6,465.21,8.46,15.359,248.08,53.805,60.727,,44.164,3.7428
2017-12-13,173.0,117.92,10.585,67.23,172.2,1120.0,66.676,1.35,64.58,287.02,47.153,1.03,30.865,183.51,1.43,33.8,62.458,2.0533,35.71,3.2892,12.5,25.522,4.7743,36.854,9.119,198.96,44.726,251.91,311.92,33.617,103.5,467.38,8.44,15.042,253.54,52.695,58.829,,43.818,3.9421
2017-12-14,173.0,115.57,10.63,64.366,171.64,1135.0,67.143,1.39,67.77,291.19,46.337,1.03,31.626,181.49,1.4,32.51,63.761,2.122,35.995,3.4241,11.66,25.365,4.8401,36.638,9.0725,197.22,44.707,255.1,311.24,32.962,106.0,482.01,8.39,14.606,254.49,53.168,59.777,,43.586,3.9593
2017-12-15,175.8,115.7,10.721,66.336,165.25,1134.0,68.831,1.36,67.77,295.45,45.733,1.03,32.542,179.1,1.41,33.75,63.761,2.1678,35.995,3.552,11.66,24.766,4.9472,37.708,8.5751,196.25,44.289,253.2,310.64,32.783,107.0,463.38,8.38,14.863,255.14,55.002,57.396,,43.818,4.0546
